Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,avg value sent to contract,total transactions (including tnx to create contract,total ether received,total ether balance
0x5970d26c51397578c2b3420d20fbb2bcc5c5b00e,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x580C2261F2B232D17bd5f62Edc6B07e67585A829,1,0.0,0.0,0.0,0,1,0,0.1,0.1,0.1,,,,,1,0.1,0.1
0x5580fb6e95230bf16ae7e2c6467d11566ed5b3ea,1,4783.1,2687.71,160007.27,0,5,19,0.499139,1.0,0.6192278,1e-06,0.58,0.13962664,,27,3.096139,0.02435292
0x794cd1329493dc9c6ceb0ec9955890d392c811da,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xc3caf142a41b0fae78a922c25fc0eecdcf0985d1,1,0.0,626.32,17935.3,0,6,1,0.011420158,5.0,1.1302028797142858,7.910559158,7.910559158,7.910559158,,8,7.911420158,0.000861
0x09430a9fb46a1a3b83980768c4cedf654d8eefa3,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x92cd726ce03ceaa4bf7198ce9c52d05d63cee575,1,0.0,72.81,2308.67,0,10,1,0.01,4.86,0.860892053,8.60805953,8.60805953,8.60805953,,11,8.60892053,0.000861
0x10c44ab858b90e09c725158906f71833ff417acc,1,0.0,9.02,25720.32,0,4,1,0.04038108,0.13204807,0.0763121875,0.30419875,0.30419875,0.30419875,,5,0.30524875,0.00105
0x8af1380c436fc019b8055c61d09e3ee5f182278c,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x35919ff0a88a0bdfd1b0ef3be574bcf6c1e90e01,1,222390.38,555976.43,2223906.52,0,5,8,0.00445502,0.05,0.0187358098,0.0,0.04934375,0.0076613667273865,,16,0.093679049,0.0094040149987474
0x3eadb407f81d62d27f63a8881805b1735f70e692,1,0.0,9.68,53563.17,0,11,1,0.5,10.0,1.767608278125,28.28087145,28.28087145,28.28087145,,17,28.28173245,0.000861
0x299628fd380813622305517e64eee89bb6a49ca3,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x65ef72c11C53c9Ae2fc923cf7780DD030C02Ae0A,1,0.0,116174.82,348524.45,0,4,0,3.2,48.199559,24.09988975,,,,,4,96.399559,96.399559
0x354d4f3eb48be676a030f98e2a6c5bc06b96e249,1,11810.39,1485.06,161081.6,0,20,12,0.003750405,14.97820477,2.316973047411455,0.0,50.75,4.247456043587667,,34,50.973407043052006,0.00393452
0x7d922a4f7f24ffcb130c4eeaf291a6475e3e4dd2,1,0.0,494.58,1241.43,0,2,1,0.881,0.89,0.8855,1.77,1.77,1.77,,3,1.771,0.001
0xbeaad836e717dd22f59752d60223971db197ef4e,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xb9ee29ff43d319c126ed2dbdd74d49a2659ede56,1,0.0,93.29,13996.57,0,17,1,0.0,7.11,0.8693122825789473,16.516072369,16.516072369,16.516072369,,20,16.516933369,0.000861
0x4910e010ebf5b3366d1e80a134c1fa538ff7994c,1,32154.75,1305.41,47516.38,0,16,2,0.0218,9.993650904,1.4322966461875,9.992789904,12.922234435,11.4575121695,,18,22.916746339,0.001722
0x2276f412d2ae5dc2cdc293b0df70a8273f6f6771,1,2606.6,152.28,28873.43,0,2,12,0.57,0.68529242,0.62764621,0.02109,0.650999006279867,0.1044103996899889,,14,1.25529242,0.002367623720133
0x497e4c58a4106fee817e3bece3c5c029e964eb49,1,102.36,2929.44,8788.32,0,2,2,0.000139,2.0,0.60185655,0.4,1.597417,0.7991389999999999,,7,2.4074262,0.0100092
0x2af0b9190aa127c1989886670481381b5b549985,1,203411.88,367.52,206037.05,0,4,2,0.039139,2.98351321,1.0056630525,0.1,3.92093021,2.010465105,,6,4.02265221,0.001722
0xae9dcec1fb0814ca02ca1e6690d05f33488b4c8b,1,0.0,58.18,1259.47,0,20,1,0.001,8.44081904,1.1840475197833744,23.679900395667488,23.679900395667488,23.679900395667488,,21,23.680950395667487,0.00105
0x598f0f5fed15632e915ab3c2f928a1e02be8e30d,1,21272.06,74041.24,1318898.57,0,2,10,0.093861553,1.118,0.7719871843333334,0.0,1.112,0.0351741238095238,,66,2.315961553,0.099991753
0x4a8d9b64ee9c7e058fe9c8cbf96375b02da006e2,1,762.72,671.36,10073.33,0,14,5,0.0,0.6,0.10973547175,0.0,0.601,0.1937777777777777,,25,1.755767548,0.011767548
0x28184D2F5e2A47FCd5e528230d18cC3eB2cD0A6d,1,0.0,297.48,297.48,0,2,0,2.0102134880000064,2.0112134880000063,2.0107134880000066,,,,,2,4.021426976000013,4.021426976000013
0xe7a06aab8286cef4206942a4891ee95a40e86466,1,0.0,58.4,60688.95,0,34,1,0.001,10.0,1.2598767126077095,67.73309791777777,67.73309791777777,67.73309791777778,,50,61.73395891777778,-5.999139
0xf6f7cac4adef7e448cef8fceb14032e6e55a0dfa,1,10828.22,0.0,25094.37,0,1,3,0.52791722,0.52791722,0.52791722,0.0097596,0.5,0.1751114066666666,,4,0.52791722,0.002583
0x8a0e85901849b40a7f80399a00f7115193c0bdb2,1,0.0,20399.43,938373.62,1,10,0,0.0,50.0,3.211168085106383,,,,0.0,47,150.9249,150.9249
0xbb5f90c64920667a2851fd97e955248f04e16b75,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x2d301d74a8d303da6408cc2dfda319bbeb48c125,1,514.37,222.86,22577.05,0,10,2,0.1,13.0,2.084830027305673,9.931408300362401,13.0,11.4657041501812,,13,22.9331303003624,0.001722
0x8408263f4f0691db34bd7666b5af61e19cb91b91,1,436.02,3466.38,35589.8,0,9,4,0.00117137,0.99832,0.3784992154545454,0.3,2.2,1.0375,,15,4.16349137,0.01349137
0x2eb045d518290aca828046641d29f605ead1a283,1,0.0,244.48,475.0,0,2,1,0.5,0.51,0.505,1.009139,1.009139,1.009139,,3,1.01,0.000861
0xd582cec308d9320b2ec3dc2868b56549fc8ace5a,1,0.0,508.97,20200.75,0,9,1,0.09,2.3,0.8047799722222222,7.24215875,7.24215875,7.24215875,,10,7.24301975,0.000861
0x7b66563dd534c3e66fee08c995da9d5e77c883f9,1,17846.62,12754.8,63782.77,0,6,1,0.0,0.57593735,0.3460165135739648,0.489895,0.57551735,0.5173672703609472,,10,2.0760990814437887,0.00663
0xb9b9b6aca1a0cf4ea4eb0ced466d66a62f8eb072,1,4.85,205.18,252758.42,0,19,1,0.011,5.0,0.8129112589151495,0.1,20.221059472878736,10.160529736439369,,27,20.322781472878734,0.001722
0x3fdd0bb90f7bb6fcf58b35865d4744df8ef30404,1,0.0,0.0,4.17,0,1,1,1.0,1.0,1.0,0.99947,0.99947,0.99947,,2,1.0,0.00053
0x4810b1571775dd861c61d87fbea1008e030a8ddf,1,0.0,359.96,100279.82,0,11,1,0.00739776,1.0,0.5076130981818182,6.08179108,6.08179108,6.08179108,,12,5.58374408,-0.498047
0xf51b4021c6f1af31f44bf575188986e733a971fe,1,0.0,2805.95,36343.53,0,4,1,0.51,0.99323705,0.63464741,3.17218705,3.17218705,3.17218705,,6,3.17323705,0.00105
0x78c544eede78eb781707a1d46377bf6be9d028df,1,1642036.77,193.43,1643403.67,0,3,2,0.5,0.88,0.69,0.008666499959029,2.06,1.0343332499795146,,5,2.07,0.001333500040971
0x6931e6948702245964dd446333c3bebd989d5e76,1,18.38,25.58,2741.52,0,7,1,0.2,2.7,1.1185714285714283,3.3,4.529643,3.9148215,,9,7.83,0.000357
0xb3510c6786b90c2065644825bd34c4219f1460ff,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x97b20481241fe3cb9cc9ba50609d377b2506cdaa,1,163667.55,19339.38,1805792.02,0,4,12,0.133867668548375,0.5,0.4059669171370937,0.01472997,0.5,0.1349333849774381,,16,1.623867668548375,0.004667048819118
0xd289bc0a919e75b824f4dfc376e9f24c119ed3f3,1,6991.28,5292.86,21561.73,0,5,2,0.5,1.52974274,0.75101946,0.1,1.65538426,0.936338575,,9,3.7550973,0.009743
0xa43d3805105922989e58a5188193c283fff471e7,1,0.0,0.0,5555.97,0,1,1,1.0,1.0,1.0,0.999916,0.999916,0.999916,,2,1.0,8.4e-05
0xb53e95a4b7c5e15a790df3a66709b2e9f1cf9e3f,1,178827.96,48373.8,1271219.6,0,12,8,0.01,7.40633141,1.1864806092916669,0.018061409,9.4,1.70976399508,,20,14.2377673115,0.55965535086
0x95c5db5bd9a0260fc457af4f6fc6de7819d9b1a6,1,33117.45,1269.17,66606.6,0,8,3,0.5,6.66490483,2.325944859472864,0.05,21.350920735255777,7.166973578418593,,12,20.933503735255776,-0.567417
0x5Ec707525B04E22B2d207Faa1912569F79e74E8A,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x95ffcdf36129e5e256190609cd97841d03e52356,1,7837.48,104.33,112192.57,0,7,15,0.5,3.0164493747777774,0.9323499106825396,0.00801519,2.9402107647777775,0.4342356249851852,,22,6.526449374777777,0.012915
0x4fbc4c6c416a84e04b2239202396f378d7af51ee,1,0.0,542.4,7274.9,0,14,1,0.0002,3.1,0.9562639035714284,13.38683365,13.38683365,13.38683365,,15,13.38769465,0.000861
0xd52fcaf53cd3efd7e1d484fd9cd2dd21355063e5,1,0.0,1050.62,15361.27,0,9,1,0.0,3.0,0.975330697,9.75225697,9.75225697,9.75225697,,11,9.75330697,0.00105
0xa0c7d4f3fc7f8a46fb58990228d0b82a0354f371,1,79514.22,289.84,446752.73,0,8,5,0.0,5.5,1.5611775,0.14,7.01,2.0811333333333333,,14,12.48942,0.00262
0xdccdce28bba5b796724f1b50ab350403d895fe08,1,106.52,892.24,7705.58,0,4,3,0.01,2.001,0.91193432,0.98035692,3.0,1.82338564,,9,5.47160592,0.001449
0x548ac87629ceb858aa09b419f5b9898ec5735fba,1,1602.96,1249.0,11247.72,0,9,1,0.007,1.0,0.619250131,0.499895,0.999895,0.77320503875,,18,6.19250131,0.006861
0xf12d3f5d38c2408da3122cee1432e89c16522b3b,1,3861.18,427.66,16793.98,0,6,3,0.00289226,6.27857209,1.41015175723558,0.00743,5.693534997889807,2.11474463585337,,10,8.460910543413478,0.001932
0xb619a34abac80478ae6a93527fdeaeeb0e51e934,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x23397c5d9c6363d67b3a294b677f80f93949bf56,1,2.5,49.92,1451.25,0,16,4,0.01382106,9.994,1.2618188522222222,1.10929534,7.3,5.677323835,,22,22.71273934,0.003444
0x6daa1acae526e48f888a2e0c40b4b3baceda1d07,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xf276c0ad29363689792702986667d562a3cb7c04,1,0.0,0.0,184916.07,0,1,1,1.0,1.0,1.0,0.997921,0.997921,0.997921,,2,1.0,0.002079
0xaaaa3b6d0b72ade31a99c933a8bf737a4e904527,1,0.0,62.5,23345.88,0,2,1,0.03,0.99353047,0.511765235,1.02145147,1.02145147,1.02145147,,3,1.02353047,0.002079
0x0a0ba956038d4a66002d612648332b9c4ab7646c,1,7694.82,677.87,9200.72,0,4,1,0.5,1.99045349,1.110165635,0.99853,3.43858354,2.21855677,,6,4.44066254,0.003549
0x14b7716c688875bcf54d5ff47cad4fca6b3834fa,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xbd7d88cabcd538cdeaa29af2fc5589dbd619b44e,1,46950.22,17.86,47312.87,0,11,2,0.1,3.3,2.222818181818182,0.01,24.440118,12.225059,,13,24.451,0.000882
0x0591a42188996397fc7cd6db729045146c37696c,1,5897.33,11369.79,731298.92,0,48,91,0.0008422218524915,4.48111955,0.3376420767034398,0.0,3.0,0.1820357107445778,,185,20.25852460220639,-2.4959392408658414
0x1177d4f07c6ef70f51cf23493c66e713f7acccda,1,0.0,2.77,362838.75,0,1,1,0.4995968,0.6,0.5497984,1.0987358,1.0987358,1.0987358,,3,1.0995968,0.000861
0x4e360faf9f228452af65c9b7a89ae023363672b4,1,3891.74,524.29,89450.57,0,37,18,0.0,2.0,0.1297953255641025,0.005,4.505,0.2291724862272727,,61,5.062017697,0.020223
0xbde430f54a63016d8a5f31f243761653728086a2,1,0.0,11.83,262772.48,0,2,1,0.050805114,2.1878,1.119302557,2.237744114,2.237744114,2.237744114,,3,2.238605114,0.000861
0x3d075995577c0c3c65a466fee47ffb1ba6a41b02,1,0.0,308.16,1408513.25,0,36,1,0.00088797,5.0,0.9229644150201142,35.98,35.98,35.98,,40,35.99561218578445,0.0156121857844549
0xfc0fd9c3d1acc91feb84fbbdfc1fa8721cbbcaa2,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x61cbef9db89e5d397bdde7ff9095bede35d4eeb5,1,5839.02,4780.68,90539.45,0,16,11,0.0004,8.38347073,1.2628066805263156,0.0,16.6479742,1.498021361125,,35,23.99332693,0.024985152
0x68e2ef6244be67fe149c8309e1c5e978fa1a3cab,1,0.0,6.32,9749.0,0,2,1,0.00161887,0.5,0.250809435,0.50050587,0.50050587,0.50050587,,3,0.50161887,0.001113
0x52c9dfd68c67aafc9e3e615fb38824b17def6432,1,14766.7,8020.34,65227.57,0,7,4,0.5,5.57380123,1.927995143,0.499517,5.6,2.6975342002,,12,13.495966001,0.008295
0xb615a63688104f93e59c44c2e8f2ed9ac0401ee2,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x7e3d7d8e31b3f472fcd3c1552a9f009131c50c6c,1,4195.73,315.19,232208.13,0,103,55,0.0065089,308.0,4.719693990964058,0.0,561.4,10.02867393037005,,175,561.6435849247229,0.037844824
0x059615ea15f7f0e2a276103127bbace30223d294,1,0.0,6958.7,47810.23,0,5,1,0.461128,0.8,0.5522256,2.759049,2.759049,2.759049,,6,2.761128,0.002079
0xbe3e5cba8cb230678a7bf5ecdae37783c8df89bd,1,0.0,2490.05,15401.82,0,2,1,0.545,0.59,0.5675,1.132921,1.132921,1.132921,,3,1.135,0.002079
0x8e8f4161c9c3d2d8857230a048df1fc6f4326948,1,0.0,22850.67,136982.05,0,2,1,0.1,1.0,0.55,1.097921,1.097921,1.097921,,3,1.1,0.002079
0xdf390bcb82f2f574b690f649da6019db64b86ca2,1,4129.72,9335.01,29829.23,0,3,8,0.49,0.607,0.531088,0.104491,0.77,0.2644835,,12,2.124352,0.008484
0x4fae1eab137daf99e12b5aa7fe963f7ec3dcd40e,1,0.0,5.27,1067.13,0,1,1,0.01,0.5,0.255,0.507,0.507,0.507,,3,0.51,0.003
0xfdff5c88b7ce9b45037c360c380904e780de17a4,1,0.0,68.46,342.32,0,5,0,0.00016427,0.997664452,0.655397457,,,,,6,3.932384742,3.932384742
0x159ccffb293a06aafaec1b254a00522a2bc40639,1,0.0,0.0,0.0,0,1,0,0.001,0.001,0.001,,,,,1,0.001,0.001
0x9e91ea0c442dd2b41cc7fe2d54faecd34f59c134,1,6006.01,90.98,18558.63,0,24,4,0.0239605,2.0,0.6659862434048666,0.0217353017167979,5.86,4.1195787104292,,28,15.983669841716797,-0.494645
0x71486336caed5fa8e37ff8b31b9d67d08fbdc262,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x1754cebea65afe5cfe90ee7d393adce1568d2ba4,1,0.0,513.26,268014.63,0,9,1,0.0005928069999999,2.17392194,0.7196916187,7.196055187,7.196055187,7.196055187,,11,7.196916187,0.000861
0x8374aa52bf36eabca06e33c4163a081f53e39aa3,1,0.0,88.91,16268.6,0,12,1,0.1,10.0,3.4368653184615385,44.67,44.67,44.67,,14,44.67924914,0.00924914
0x2b5d022d3396c412a58c7be8897bc8d3e0c823c3,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xf7d0fcd21d7bf83358656baaeb3c8c1903aa9614,1,15.12,2699.06,1427080.62,0,8,1,0.06915402,19.9973,3.72753972,14.0,15.9,14.95,,10,29.82031776,-0.07968224
0x8bcb21d162af74718c583e249ab112b9e6ad5267,1,0.0,0.0,32040.73,0,1,1,0.011258355,0.011258355,0.011258355,0.010397355,0.010397355,0.010397355,,2,0.011258355,0.000861
0xca45363317fb20c899dc1b0eeaa0dd959c2ef723,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x575061697e9ee7ca7b9403f732a04a2618a1978f,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8d18b40c3b095f2d8ea99bf3a814c7182e2f8efd,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xed0f9fcdf76506242f1b9f499bcc41c60ac99180,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xb916873ded41b00b2691103d2b675bb3818e6c6e,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x9acbafedd352644dace6bc666df884e69a8102ee,1,56063.93,0.0,244665.92,0,1,4,0.5,0.5,0.5,0.02182123,0.25,0.1486094838,,6,0.5,-0.243047419
0x36212ebb7513604F7dcF560908934EB49F9CC950,1,0.0,253.23,8103.33,0,10,0,0.0,266.0,16.250295928356113,,,,,33,536.2597656357517,536.2597656357517
0xE30054b7d166C14E1DD7b54268228471D9e547eB,1,0.0,18284.2,164557.8,0,3,0,0.0,2.205,0.8926877120000001,,,,,10,8.92687712,8.92687712
0x3d6b1ce6ba915bf0001b4fc135e98474ef6eeffd,1,1449.69,3248.06,20502.57,0,6,11,0.01,4.994,1.208304375,0.01990614,6.77270911,0.6588504772727273,,17,7.24982625,0.002471
0x3bd330f121c493db91e59d9125968d3df090a66f,1,6474.37,1195.88,32524.35,0,25,3,0.00941087,2.82470195,0.9665686246153846,0.5,10.35,5.025315848,,31,25.13078424,0.004205
0xab5fd091c56a9b801e945a902e986e894e4f407d,1,0.0,919.16,7611.35,0,6,1,6e-05,4.41836411,1.3155550438572308,9.206806307,9.206806307,9.206806307,,8,9.208885307000614,0.0020790000006147
0x4bc69a335d353dce4de09399b24079aed48f7865,1,0.0,0.0,7074.38,0,1,1,0.5,0.5,0.5,0.498896,0.498896,0.498896,,2,0.5,0.001104
0xa9ec9789c80ee9dce8840f114112c6badc1ecfda,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x15d16a2073735251e663d96e3647f68e571bcbd3,1,0.0,1237.56,7936.62,0,6,1,0.5,1.49309522,0.8028572971428571,5.61914008,5.61914008,5.61914008,,8,5.62000108,0.000861
0x637336064f49074587a15cfd785d17ed02aebf25,1,1452.82,829.76,6661.08,0,8,3,0.5,5.0,1.2751210570986793,1.0,5.47,3.8233333333333337,,12,11.476089513888114,0.0060895138881141
0xb1507f936066831b3cac64c203df247ef2c80cdc,1,13451.22,3869.63,23971.28,0,5,1,0.464526,4.0,1.2810043333333334,0.520639,7.163665,3.842152,,8,7.686026,0.001722
0x35810a676a84ec4db68c0a9286f7a740fda10b29,1,0.0,336.68,149899.78,0,11,1,0.26,1.0,0.6536363636363637,8.163834,8.163834,8.163834,,12,7.19,-0.973834
0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,1,2131.7,621.95,98554.63,0,26,2,0.001,15.0,2.0994018078125,5.0,37.17827485,22.392758283333333,,35,67.18085785,0.002583
0x3aa65f17cde339df49afd2f88b3c8495842d5fb0,1,135.41,50.0,7071.3,0,5,3,0.022,50.0,9.037393,1.0,25.0,10.8444,,11,54.224358,0.002358
0x1597d86b81166cf78bb56ac4cab48ef81f203d23,1,0.0,3117.87,135240.23,0,4,1,0.1,0.5,0.296702705,1.18,1.18,1.18,,5,1.18681082,0.00681082
0x0c2cb2d98f9f5ed558d9560d0e38e47187b2bfe1,1,0.0,1.97,37.35,0,2,1,0.021965,0.5,0.2609825,0.519949,0.519949,0.519949,,3,0.521965,0.002016
0xd0acac843aaab4cef20b322405405e67e90147d1,1,891.56,245.86,6410.4,0,23,4,0.00228183386424,6.24,1.0400195231943432,0.927060134,22.02996442266424,6.23925613916606,,28,24.96046855666424,0.003444
0x8eead6a5776dce374257bf7d4500cfe3c1e362a6,1,0.0,588.27,5294.42,0,9,0,0.00106888,3.8,0.903366687,,,,,10,9.03366687,9.03366687
0x8781ebb17371d0c530285433308c02b81b895dae,1,26567.28,911.34,43599.53,0,12,1,0.0005,0.05,0.00612,0.01,0.132,0.071,,27,0.153,0.011
0x0e50fac3b2eaee7ba87b6d644b6c03e946b19f8d,1,0.0,1626.47,274829.52,0,3,1,0.1,0.99,0.5391883333333333,1.616704,1.616704,1.616704,,4,1.617565,0.000861
0x5cc42d5a4ec44d3df88f1bef5413f02900a500af,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xfa3572b21b35cfe042ae940d5a74a9706882c6db,1,0.0,0.0,21232.68,0,1,1,1.27680299,1.27680299,1.27680299,1.27575299,1.27575299,1.27575299,,2,1.27680299,0.00105
0xf87f6f77d695039599412b9fe04ddc89a5e7eb79,1,44681.22,45600.15,48171.17,0,2,2,0.19,4.0,2.095,0.18,3.9987,2.08935,,4,4.19,0.0113
0xde60e7ea42f99851b8dc4234880ac121eef6bd5f,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x37c81cc9ff71d0f97849a947bf22e8e529b72230,1,969.1,793.32,63019.7,0,22,47,0.0793576210000203,23.57476155,3.324543650758085,0.0,82.0,1.3069696969696971,,92,86.4381349197102,0.1781349197101948
0x2d791afb30b48a0ac39e6b416d2f46aa095b1704,1,18156.36,23429.23,310397.0,0,13,13,0.0233088,200.0,14.436925613676758,0.00384862,188.0,11.22825092174859,,32,202.11695859147457,0.008442
0xf23a5c61e951b198adbc59e1a05a729c043d33d5,1,3.47,272.73,1417679.08,0,35,1,0.00249822,20.0,1.3737431577142858,24.0,24.06,24.03,,37,48.08101052,0.02101052
0x6c653ca88eff4c9301023244ff49d506e5a2004c,1,575.8,735.38,8598.5,0,6,5,0.054124616,3.083260556063152,0.9362426806071908,0.0,7.389,1.2927134381295955,,15,7.489941444857527,-1.5590526220496417
0xfd2a63d44ff0799dc0dad7dcce74b4ac4bec2528,1,0.0,342.04,10163.13,0,5,1,0.5,5.0,1.657062264,8.28445032,8.28445032,8.28445032,,6,8.28531132,0.000861
0x21e951767e23b428e8ff023dce7e6c6923dfcdeb,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xec4208e6786bb63b3a204590a477585dc8152b4b,1,0.0,596.91,10272.85,0,3,1,0.4904316,1.10186277,0.6974314566666666,2.09021537,2.09021537,2.09021537,,4,2.09229437,0.002079
0xdd1f234967913c25f176bda85a9825ba880e447e,1,146444.62,146786.43,293616.7,0,2,3,0.10074,0.312048,0.2048633333333333,0.100257,0.311565,0.2043803333333333,,6,0.61459,0.001449
0x3a85774c434a4cc51fda217cf0e5caefd6c0af2f,1,0.0,786.57,15237.23,0,6,1,0.05522533,5.0,1.5932901857142858,11.1521703,11.1521703,11.1521703,,8,11.1530313,0.000861
0x4f3ca8c465170c0988295e22b5347ef8bb38f2b7,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x633a5b3a807b7532d308ea7b44bb32732aa14a72,1,0.0,0.0,11438.12,0,1,1,0.1,0.1,0.1,0.0968543394955152,0.0968543394955152,0.0968543394955152,,2,0.1,0.0031456605044847
0x410ed6C41894ea6576eDE999f3BEdB8a887FA3A7,1,0.0,370.99,65666.1,0,81,0,0.0,1194.7010187661067,13.44636384445626,,,,,178,2393.4527643132137,2393.4527643132137
0x934a0a1bfe01eeb4415689d8e66e56e3f1f13077,1,0.0,71.36,1712.6,1,5,0,0.0,6.97869936,0.8631479744,,,,0.0,25,21.57869936,21.57869936
0xd3ddae456004ed85639a39a9751192e80a967ed4,1,0.0,429.64,10311.42,1,3,0,0.0,11.0,1.284,,,,0.0,25,32.1,32.1
0x0a4a2413d7c604647c7788fd3564b3c54fe06763,1,0.0,4172.21,141855.05,1,14,0,0.0,0.2,0.0414285714285714,,,,0.0,35,1.45,1.45
0x1b76d77499125f2b05779b78a8a642cecdc069ec,1,21166.18,158.65,65935.55,0,23,3,0.09785253,14.01074813,1.630176902,0.3,25.9318134,10.1877446375,,29,40.75442255,0.003444
0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,1,464583.51,2476.92,1437138.4,0,35,2,0.00433704,10.0,0.9636592421025642,5.0,17.211802302,9.3942443605,,43,37.582710442,0.005733
0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,1,73430.55,90924.76,293728.58,0,3,4,0.007117023,5.49523688,2.5007846343333333,0.006256023,3.49265388,1.4996097806,,8,7.502353903,0.004305
0xaf5bda8f8b954b03474305fd148c8361cad4d2cd,1,76442.13,25684.56,1473496.13,0,49,15,0.0,1.3,0.0647453901595078,0.0,2.0,0.1927271768261401,,78,3.7552326292514544,-0.0993109072713492
0x31f530b58efa42dab4bd1789184b4cc6b884dea0,1,10550.15,11468.96,194975.63,0,16,11,0.01,9.67,1.971203601388889,0.0,35.36,2.5941728618437696,,37,35.481664825,-13.80761955003162
0x58049616f5cd4b2ccd3654d7015d271a985ff2e7,1,7190.54,5395.18,21596.25,0,5,1,0.495,0.5,0.499,0.494,0.99434879,0.6218771975,,9,2.495,0.00749121
0x1efd1b1ee8174b5421786ef0127ea45076307d8d,1,0.0,255.27,19235.95,0,12,1,0.05,5.0,1.8438895442857144,25.81359262,25.81359262,25.81359262,,15,25.81445362,0.000861
0x3639b8B8edA816B2cb62b65159A183972a3cf863,1,0.0,21331.21,213312.12,0,11,0,0.2986297994159656,93.51818879941597,17.003347145348357,,,,,11,187.03681859883196,187.03681859883196
0x4d021fb560fdc49250a23e4006b584058667baf7,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x484f46f9dd32a0147126f07da4be61efc26ef42a,1,3.91,229.72,1330193.5,0,17,2,0.013205,20.0,3.854691816956522,0.1,57.44688679,22.1617216975,,27,88.65791179,0.011025
0x1f319dd5015b1068f102912f970d63b9947e4cb0,1,1546.8,320.71,4861.48,0,4,3,0.0088,3.8,0.978815325,0.00022926,3.90212093,1.3046041,,7,3.9152613,0.001449
0xa2280ddc79183a0de9d3d90c63c0e7646874d9e0,1,0.0,1392.94,167126.28,0,9,1,0.1,0.61399644,0.4126662711111111,4.41313544,4.41313544,4.41313544,,10,3.71399644,-0.699139
